T [sec],t [sec],a_x [m/s2],a_y [m/s2],a_z [m/s2]
0.0009212493896484375,0.10931921005249023,-1.0198916,1.96133,10.591182
0.0009210109710693359,0.11024141311645508,1.4121576,-2.9027684,13.1801376
0.0009245872497558594,0.11116671562194824,-0.9414384,0.2353596,10.0420096
0.0009236335754394531,0.1120913028717041,-1.6475172,0.2353596,10.6696352
0.0009226799011230469,0.11302042007446289,-3.2950344,-1.7259703999999998,8.316039199999999
0.0009219646453857422,0.11394381523132324,1.8828768,0.7060788,11.1403544
0.0009212493896484375,0.11486601829528809,0.6276256,0.7060788,11.2188076
0.0009233951568603516,0.11579060554504395,0.4707192,-1.569064,12.552512
0.0009214878082275391,0.11671328544616699,-1.2552512,1.8044235999999998,10.0420096
0.0009205341339111328,0.11763501167297363,0.2353596,0.5491724,8.8652116
0.0009210109710693359,0.11855697631835938,-0.6276256,0.3138128,8.0022264
0.0009226799011230469,0.11948060989379883,0.8629851999999999,0.0,12.552512
0.0009214878082275391,0.12040352821350098,-1.4906107999999998,0.0,7.5315072
0.0009210109710693359,0.12132573127746582,0.0,-1.96133,12.2386992
0.0009202957153320312,0.12224721908569336,-1.6475172,1.8044235999999998,8.1591328
0.0009229183197021484,0.12317156791687012,1.0983448,0.0,10.198916
0.0009233951568603516,0.12409639358520508,1.0983448,0.6276256,10.0420096
0.0009217262268066406,0.12501907348632812,1.4121576,0.3138128,9.9635564
0.0009205341339111328,0.12594079971313477,-1.1767979999999998,0.2353596,10.983448000000001
0.0009210109710693359,0.1268627643585205,1.0983448,-1.7259703999999998,11.924886399999998
0.0009226799011230469,0.12778639793395996,-1.96133,1.8828768,6.354709199999999
0.0009214878082275391,0.1287088394165039,0.2353596,2.0397832,9.3359308
0.0009207725524902344,0.12963056564331055,-0.3138128,-2.5105024,9.9635564
0.0009202957153320312,0.13055205345153809,0.0,1.96133,10.198916
0.0009386539459228516,0.13149213790893555,0.0,-0.6276256,8.8652116
0.0009257793426513672,0.13241934776306152,-0.392266,-1.8828768,10.3558224
0.0009226799011230469,0.13334298133850098,-1.2552512,2.8243152,8.8652116
0.0009214878082275391,0.13426566123962402,1.8828768,-0.1569064,9.3359308
0.0009214878082275391,0.13518810272216797,-0.3138128,0.3138128,10.0420096
0.0009245872497558594,0.13611364364624023,0.0,-1.96133,12.552512
0.0009303092956542969,0.13704538345336914,-0.392266,-0.3138128,10.0420096
0.0009222030639648438,0.1379685401916504,-1.8828768,1.4121576,10.4342756
0.0009214878082275391,0.13889098167419434,-1.2552512,0.0,10.0420096
0.0009236335754394531,0.1398158073425293,0.5491724,0.6276256,7.139241199999999
0.0009222030639648438,0.14073920249938965,-1.0198916,1.8828768,8.0806796
0.0009322166442871094,0.14167332649230957,2.1966896,0.0,9.9635564
0.0009224414825439453,0.14259767532348633,0.0,1.0983448,8.0806796
0.0009241104125976562,0.1435229778289795,1.1767979999999998,-1.1767979999999998,13.493950400000001
0.0009229183197021484,0.14444684982299805,0.0,1.0983448,10.0420096
0.0009205341339111328,0.1453688144683838,0.0,0.3138128,10.0420096
0.0009205341339111328,0.14629030227661133,-2.5105024,-2.9027684,11.2972608
0.0009210109710693359,0.14721274375915527,0.0,2.9812215999999996,8.7867584
0.0009357929229736328,0.1481492519378662,2.3535959999999996,0.0,9.8851032
0.0009219646453857422,0.14907240867614746,-1.3337044,1.8044235999999998,8.1591328
0.0009212493896484375,0.1499948501586914,0.9414384,1.2552512,9.571290399999999
0.0009210109710693359,0.15091681480407715,1.2552512,0.0,9.9635564
0.0009233951568603516,0.151841402053833,-0.6276256,-1.1767979999999998,10.6696352
0.0009219646453857422,0.15276455879211426,1.8828768,-1.1767979999999998,13.493950400000001
0.0009210109710693359,0.1536865234375,-3.0596748,1.1767979999999998,7.84532
0.0009207725524902344,0.15460848808288574,0.0,1.3337044,10.277369199999999
0.0009236335754394531,0.1555333137512207,2.1966896,-1.2552512,11.6895268
0.0009222030639648438,0.15645647048950195,1.8828768,1.1767979999999998,9.492837199999999
0.0009207725524902344,0.1573779582977295,0.6276256,0.0,11.061901200000001
0.0009214878082275391,0.15830039978027344,0.0,0.0,11.924886399999998
0.0009207725524902344,0.15922212600708008,-2.5889556,1.8828768,6.982334799999999
0.0009248256683349609,0.16014838218688965,2.3535959999999996,-0.1569064,11.2972608
0.0009224414825439453,0.16107797622680664,0.784532,0.6276256,10.8265416
0.0009214878082275391,0.16200041770935059,1.2552512,-0.6276256,10.0420096
0.0009210109710693359,0.16292238235473633,-2.5105024,-1.96133,8.7867584
0.0009310245513916016,0.16385507583618164,0.0,2.9027684,8.8652116
0.00092315673828125,0.1647796630859375,0.0,0.4707192,8.394492399999999
0.0009212493896484375,0.16570186614990234,0.0,0.0,8.9436648
0.0009210109710693359,0.1666243076324463,-0.0784532,-0.3138128,11.2972608
0.0009229183197021484,0.16754841804504395,-1.3337044,-0.4707192,8.237585999999999
0.0009222030639648438,0.1684715747833252,-2.5105024,0.392266,9.414383999999998
0.0009205341339111328,0.16939306259155273,0.0,0.0784532,12.552512
0.0009212493896484375,0.17031526565551758,-0.7060788,0.3138128,6.1978028
0.0009210109710693359,0.17123770713806152,0.6276256,-1.8044235999999998,12.003339599999999
0.0009245872497558594,0.1721630096435547,-0.9414384,-1.8044235999999998,11.1403544
0.0009217262268066406,0.17308568954467773,-1.4906107999999998,1.4906107999999998,11.2972608
0.0009212493896484375,0.17400813102722168,-1.2552512,-0.3138128,11.2972608
0.0009207725524902344,0.17493009567260742,0.0,0.0,7.5315072
0.0009229183197021484,0.17585396766662598,0.1569064,2.5105024,8.7083052
0.0009217262268066406,0.17677664756774902,2.5105024,-1.8828768,11.061901200000001
0.0009212493896484375,0.17769885063171387,-0.9414384,0.2353596,8.7867584
0.0009210109710693359,0.1786208152770996,-0.7060788,1.1767979999999998,8.9436648
0.0009233951568603516,0.17954564094543457,-2.2751428,-0.0784532,9.414383999999998
0.0009214878082275391,0.18046808242797852,0.8629851999999999,1.8044235999999998,10.6696352
0.0009210109710693359,0.18139028549194336,0.5491724,0.6276256,7.7668668
0.0009212493896484375,0.1823127269744873,1.2552512,0.0,11.6110736
0.0009205341339111328,0.18323421478271484,-2.2751428,0.0,10.6696352
0.0009295940399169922,0.18416523933410645,1.1767979999999998,-0.0784532,11.76798
0.0009207725524902344,0.1850874423980713,0.0,1.569064,7.84532
0.0009207725524902344,0.18600893020629883,0.6276256,0.0,11.6110736
0.0009207725524902344,0.18693065643310547,-2.5889556,0.392266,8.7867584
0.00092315673828125,0.18785476684570312,0.7060788,1.2552512,9.9635564
0.0009217262268066406,0.18877744674682617,2.1966896,0.0,9.7281968
0.0009236335754394531,0.18970227241516113,0.4707192,0.5491724,10.6696352
0.0009214878082275391,0.19062542915344238,0.3138128,-3.530394,13.493950400000001
0.0009229183197021484,0.19154953956604004,1.4906107999999998,0.6276256,10.9049948
0.0009210109710693359,0.19247198104858398,0.0,1.2552512,10.983448000000001
0.0009210109710693359,0.19339394569396973,0.0,-1.3337044,11.924886399999998
0.0009207725524902344,0.19431591033935547,-1.6475172,2.5105024,6.1193496
0.0009210109710693359,0.1952376365661621,1.1767979999999998,0.0,13.1801376
0.0009238719940185547,0.19616246223449707,-1.8828768,-3.2950344,8.7867584
0.0009217262268066406,0.19708514213562012,0.7060788,0.0,12.4740588
0.0009207725524902344,0.19800710678100586,-1.7259703999999998,-2.2751428,12.552512
0.0009207725524902344,0.1989293098449707,-1.3337044,1.2552512,7.5315072
0.0009226799011230469,0.19985270500183105,0.6276256,0.3138128,9.1005712
0.0009222030639648438,0.2007758617401123,0.0,-0.6276256,12.4740588
0.0009210109710693359,0.20169806480407715,-0.4707192,0.0,10.0420096
0.0009210109710693359,0.2026200294494629,0.4707192,-0.6276256,12.552512
0.00092315673828125,0.20354413986206055,-1.3337044,0.4707192,5.727083599999999
0.0009214878082275391,0.2044665813446045,-1.4906107999999998,2.1966896,10.1204628
0.0009214878082275391,0.20538902282714844,1.7259703999999998,-1.2552512,8.7083052
0.0009207725524902344,0.20631122589111328,-1.0983448,0.8629851999999999,10.0420096
0.0009202957153320312,0.20723700523376465,-1.3337044,-1.3337044,8.5513988
0.0009248256683349609,0.20816278457641602,-0.4707192,0.784532,9.9635564
0.0009210109710693359,0.20908498764038086,-0.0784532,1.2552512,10.9049948
0.0009207725524902344,0.2100067138671875,0.784532,-2.5889556,10.6696352
0.0009210109710693359,0.21092867851257324,-0.7060788,2.5105024,5.88399
0.0009233951568603516,0.2118532657623291,1.8828768,0.0,11.2188076
0.0009217262268066406,0.21277570724487305,-0.0784532,-2.1182364,10.983448000000001
0.0009210109710693359,0.2136976718902588,1.0198916,0.0,10.0420096
0.0009212493896484375,0.21462011337280273,-1.7259703999999998,0.0,9.414383999999998
0.0009226799011230469,0.2155437469482422,-1.3337044,1.0983448,8.7867584
0.0009219646453857422,0.21646666526794434,-1.0983448,2.5105024,7.609960399999999
0.0009212493896484375,0.21738910675048828,2.9812215999999996,0.0,11.1403544
0.0009210109710693359,0.21831130981445312,-0.784532,-0.7060788,9.414383999999998
0.0009298324584960938,0.21924304962158203,1.4121576,-0.0784532,12.944778
0.0009310245513916016,0.22017598152160645,-1.8828768,0.0,9.571290399999999
0.0009279251098632812,0.22110533714294434,0.0,0.0,11.2972608
0.0009224414825439453,0.2220289707183838,-1.8828768,-2.2751428,11.2972608
0.0009210109710693359,0.22295117378234863,-0.7060788,1.8828768,8.7867584
0.0009229183197021484,0.2238750457763672,0.4707192,-1.4121576,10.0420096
0.0009226799011230469,0.22479891777038574,0.0,2.5105024,7.3746008
0.0009217262268066406,0.2257213592529297,-1.6475172,1.8828768,8.8652116
0.0009210109710693359,0.22664356231689453,3.0596748,-1.8828768,10.9049948
0.00092315673828125,0.2275679111480713,-0.6276256,0.0784532,8.9436648
0.0009245872497558594,0.22849369049072266,0.0,-2.2751428,14.435388799999998
0.0009214878082275391,0.2294163703918457,-1.2552512,-2.5105024,9.571290399999999
0.0009217262268066406,0.23033905029296875,-0.7060788,2.4320492,10.0420096
0.0009272098541259766,0.23126721382141113,-2.5105024,1.1767979999999998,10.5127288
0.0009262561798095703,0.2321944236755371,-0.392266,0.9414384,10.3558224
0.0009222030639648438,0.23311781883239746,0.8629851999999999,1.8828768,8.7083052
0.0009214878082275391,0.2340404987335205,1.2552512,-1.7259703999999998,12.552512
0.0009214878082275391,0.23496294021606445,-2.5105024,0.0,8.1591328
0.0009229183197021484,0.235886812210083,-0.7060788,1.1767979999999998,10.983448000000001
0.0009222030639648438,0.23681020736694336,0.0,1.8828768,6.8254284
0.0009210109710693359,0.2377324104309082,-0.6276256,0.0,10.0420096
0.0009205341339111328,0.23865389823913574,-0.0784532,-2.5105024,8.629852
0.0009233951568603516,0.2395782470703125,0.0,0.3138128,11.924886399999998
0.0009219646453857422,0.24050140380859375,-1.2552512,-2.5889556,11.6110736
0.0009214878082275391,0.2414238452911377,-1.8828768,2.4320492,8.8652116
0.0009210109710693359,0.24234604835510254,-0.0784532,0.6276256,9.649743599999999
0.0009207725524902344,0.24326777458190918,2.5105024,-0.0784532,10.0420096
0.0009224414825439453,0.24419116973876953,0.0,0.3138128,9.9635564
0.0009214878082275391,0.24511384963989258,0.0,0.0,13.807763199999998
0.0009205341339111328,0.24603581428527832,-2.2751428,-0.9414384,6.903881599999999
0.0009205341339111328,0.24695754051208496,1.8044235999999998,2.2751428,10.0420096
0.0009226799011230469,0.24788117408752441,0.0,-2.2751428,9.414383999999998
0.0009233951568603516,0.24880576133728027,0.7060788,-0.6276256,10.9049948
0.0009212493896484375,0.24972844123840332,-0.0784532,0.6276256,9.9635564
0.0009212493896484375,0.25065088272094727,1.569064,0.0,11.2972608
0.0009229183197021484,0.2515749931335449,-2.2751428,1.4906107999999998,7.5315072
0.0009276866912841797,0.2525045871734619,0.0784532,0.784532,10.0420096
0.0009222030639648438,0.25342822074890137,0.0,-1.4906107999999998,9.414383999999998
0.0009267330169677734,0.25435614585876465,2.5105024,-0.0784532,12.787871599999999
0.0009229183197021484,0.2552800178527832,-1.0198916,-1.3337044,8.4729456
0.0009236335754394531,0.25620508193969727,0.8629851999999999,3.7657536,8.0806796
0.0009212493896484375,0.2571272850036621,0.5491724,-1.8828768,8.5513988
0.0009205341339111328,0.25804924964904785,0.6276256,0.0784532,10.0420096
0.0009205341339111328,0.2589709758758545,-1.6475172,0.3138128,10.0420096
0.0009222030639648438,0.25989484786987305,0.3138128,0.0,10.7480884
0.0009214878082275391,0.2608175277709961,-1.2552512,1.4121576,7.5315072
0.0009202957153320312,0.26173901557922363,1.1767979999999998,0.0,9.80665
0.0009210109710693359,0.2626609802246094,0.0,-2.2751428,10.0420096
0.0009226799011230469,0.26358532905578613,-2.2751428,2.4320492,10.0420096
0.0009217262268066406,0.2645084857940674,0.0,-0.392266,9.414383999999998
0.0009207725524902344,0.265430212020874,-1.3337044,2.5105024,9.2574776
0.0009205341339111328,0.26635217666625977,0.5491724,2.1182364,8.7867584
0.0009210109710693359,0.2672741413116455,1.2552512,0.0,12.8663248
0.0009233951568603516,0.26819872856140137,-3.530394,0.5491724,9.1005712
0.0009214878082275391,0.2691214084625244,-0.5491724,0.0,11.2972608
0.0009205341339111328,0.27004265785217285,-1.0198916,0.784532,7.5315072
0.0009210109710693359,0.2709646224975586,0.0,0.0,10.6696352
0.0009226799011230469,0.27188825607299805,-0.5491724,-1.8828768,9.9635564
0.0009222030639648438,0.2728116512298584,1.569064,0.6276256,13.337044
0.0009212493896484375,0.27373385429382324,0.0,-2.5889556,10.0420096
0.0009210109710693359,0.2746562957763672,-0.8629851999999999,2.5105024,7.5315072
0.0009226799011230469,0.27558016777038574,1.2552512,0.6276256,9.1005712
0.0009214878082275391,0.2765028476715088,1.1767979999999998,-0.6276256,13.337044
0.0009200572967529297,0.2774238586425781,0.0,1.7259703999999998,7.5315072
0.0009217262268066406,0.2783515453338623,0.0,0.0,11.2188076
0.0009205341339111328,0.27927350997924805,-1.8044235999999998,-2.5105024,10.0420096
0.0009238719940185547,0.280198335647583,0.0,1.1767979999999998,10.0420096
0.0009212493896484375,0.28112053871154785,-1.6475172,-1.0198916,10.0420096
0.0009205341339111328,0.2820425033569336,0.4707192,1.2552512,8.7083052
0.0009214878082275391,0.28296494483947754,-0.0784532,-2.4320492,12.3956056
0.0009226799011230469,0.2838888168334961,2.9027684,1.2552512,10.4342756
0.0009205341339111328,0.28481078147888184,0.0,0.3138128,9.649743599999999
0.0009200572967529297,0.28573179244995117,0.0,0.4707192,11.454167199999999
0.0009207725524902344,0.286653995513916,-0.6276256,0.1569064,7.060788
0.0009226799011230469,0.28757762908935547,0.5491724,0.3138128,12.552512
0.0009217262268066406,0.2885005474090576,0.0,-2.8243152,10.0420096
0.0009233951568603516,0.289426326751709,0.9414384,0.784532,11.846433199999998
0.0009214878082275391,0.29035043716430664,-0.0784532,-2.5105024,8.7083052
0.0009210109710693359,0.2912726402282715,0.0,0.0,11.76798
0.0009236335754394531,0.29219722747802734,-2.2751428,1.8044235999999998,10.0420096
0.0009212493896484375,0.2931196689605713,-2.1966896,-0.3138128,11.2972608
0.0009207725524902344,0.29404163360595703,-0.0784532,1.8828768,6.1978028
0.0009205341339111328,0.29496312141418457,1.4121576,1.3337044,11.1403544
0.0009224414825439453,0.295886754989624,0.0,0.0,9.1005712
0.0009222030639648438,0.2968099117279053,-0.1569064,-1.2552512,13.337044
0.0009217262268066406,0.2977325916290283,-0.8629851999999999,-1.7259703999999998,10.0420096
0.0009217262268066406,0.29865527153015137,-1.96133,1.569064,8.7867584
0.0009226799011230469,0.2995791435241699,0.0,0.0,8.7867584
0.0009212493896484375,0.30050134658813477,1.4121576,0.0,10.7480884
0.000926971435546875,0.30142951011657715,-0.0784532,1.2552512,7.7668668
0.0009214878082275391,0.3023526668548584,0.0,1.0983448,10.7480884
0.0009214878082275391,0.30327510833740234,-0.4707192,0.6276256,8.7083052
0.0009241104125976562,0.3042004108428955,1.4121576,0.0,12.787871599999999
0.0009217262268066406,0.30512309074401855,1.2552512,-2.9027684,9.8851032
0.0009207725524902344,0.3060448169708252,2.8243152,1.8044235999999998,12.787871599999999
0.0009214878082275391,0.30696725845336914,0.3138128,-1.569064,11.924886399999998
0.0009226799011230469,0.3078908920288086,-1.3337044,2.4320492,7.5315072
0.0009212493896484375,0.30881309509277344,0.0,2.8243152,7.5315072
0.0009205341339111328,0.309734582901001,1.2552512,-2.5105024,11.375713999999999
0.0009210109710693359,0.3106565475463867,-0.7060788,1.2552512,8.316039199999999
0.0009224414825439453,0.31157994270324707,0.5491724,0.0,9.9635564
0.0009217262268066406,0.3125028610229492,-0.8629851999999999,1.1767979999999998,7.5315072
0.0009207725524902344,0.31342482566833496,0.8629851999999999,1.8828768,9.022118
0.0009205341339111328,0.3143465518951416,0.9414384,-2.1966896,11.454167199999999
0.0009207725524902344,0.31526827812194824,-1.6475172,0.6276256,9.1790244
0.0009233951568603516,0.316192626953125,-0.7060788,-0.0784532,9.1005712
0.0009207725524902344,0.31711483001708984,1.2552512,3.7657536,9.2574776
0.0009214878082275391,0.3180372714996338,-2.4320492,0.0,7.7668668
0.0009212493896484375,0.31895947456359863,2.8243152,-1.8044235999999998,12.4740588
0.0009224414825439453,0.3198831081390381,-2.0397832,-1.7259703999999998,10.0420096
0.0009222030639648438,0.32080650329589844,-2.4320492,1.1767979999999998,11.2972608
0.0009210109710693359,0.3217287063598633,0.0,-0.784532,7.7668668
0.0009205341339111328,0.322650671005249,-0.0784532,1.4121576,12.160245999999999
0.0009219646453857422,0.3235740661621094,0.9414384,-0.2353596,9.1005712
0.0009214878082275391,0.3244967460632324,0.0,0.0,11.846433199999998
0.0009219646453857422,0.3254246711730957,-0.0784532,1.569064,8.0806796
0.0009212493896484375,0.32634758949279785,1.8828768,-2.1966896,12.2386992
0.0009207725524902344,0.3272695541381836,-1.8828768,-0.1569064,9.9635564
0.0009238719940185547,0.32819461822509766,0.0,0.3138128,12.552512
0.0009207725524902344,0.3291165828704834,-2.5105024,0.0,7.5315072
0.0009238719940185547,0.33004188537597656,-1.0198916,1.1767979999999998,10.0420096
0.0009224414825439453,0.33097028732299805,0.0,-0.6276256,9.9635564
0.0009229183197021484,0.3318943977355957,0.0,0.0,10.6696352
0.0009219646453857422,0.33281755447387695,-1.8828768,-2.5889556,10.983448000000001
0.0009207725524902344,0.3337395191192627,-0.7060788,1.2552512,10.0420096
0.0009210109710693359,0.33466148376464844,-0.0784532,-1.569064,9.022118
0.0009224414825439453,0.335585355758667,2.4320492,-0.0784532,10.1204628
0.0009214878082275391,0.33650779724121094,0.7060788,1.8828768,7.453054
0.0009212493896484375,0.337430477142334,0.6276256,-1.1767979999999998,12.8663248
0.0009212493896484375,0.33835268020629883,-2.2751428,-2.2751428,8.7867584
0.0009205341339111328,0.33927416801452637,-0.7060788,3.3734876000000003,9.2574776
0.0009236335754394531,0.3401987552642822,1.96133,-0.9414384,9.3359308
0.0009212493896484375,0.3411214351654053,-0.784532,0.0,9.3359308
0.0009207725524902344,0.342043399810791,-0.0784532,0.3138128,10.4342756
0.0009210109710693359,0.34296536445617676,0.3138128,-2.5105024,11.2972608
0.0009233951568603516,0.3438899517059326,-2.0397832,3.6088471999999996,5.962443199999999
